decimalLatitude;decimalLongitude
37.029938;-8.024951
37.024708;-7.982683
37.025204;-8.012252
36.750599;-5.163364
44.12635;9.701503
36.797332;-4.010859
37.261277;-6.945134
37.414857;-5.710784
37.102378;-7.757615
41.97;-1.63
43.431854;9.907474
43.429461;9.90023
43.431203;9.904374
43.04811;9.84118
43.04956;9.82925
43.053541;9.832098
43.03058;9.8061
43.04546;9.8338
43.044186;9.840405
43.047241;9.84639
43.04956;9.82925
43.04176;9.84401
43.054632;9.828772
43.037775;9.818082
43.43174;9.90239
39.820462;8.714066
39.970864;9.684982
40.577411;8.782701
39.897383;8.404425
39.76946;8.456842
39.341496;8.588134
40.993508;8.237299
41.213755;9.408376
39.104909;8.848034
39.246273;8.786415
40.479969;9.540135
39.341762;9.392171
39.44072;9.22732
39.537109;8.991668
39.113935;8.82081
39.130988;8.872123
39.710189;9.590089
39.598137;9.060784
39.31234;9.322307
41.239681;1.861648
46.005034;9.001063
41.319889;1.179574
39.50031;-8.102202
37.093577;-8.046126
39.459871;-8.437021
37.135083;-7.611507
41.803991;-6.754868
40.221101;-8.889989
37.524124;-8.786313
38.131061;-8.783994
40.567555;-8.023201
41.742041;-7.479604
38.766442;-9.485424
37.173796;-7.921123
37.11421;-7.776228
37.181357;-7.954915
37.176116;-7.960826
37.174435;-7.927524
37.298408;-7.621008
37.305674;-7.593219
37.297033;-7.618715
37.303919;-7.620096
37.309742;-7.623866
37.304713;-7.621595
40.521992;-8.069451
41.065014;-8.295108
39.647066;-7.684781
41.967531;-8.692648
37.08626;-7.973564
38.943561;-8.169512
38.965323;-8.483277
41.123092;-8.619679
39.062219;-8.483651
38.408383;-8.748438
40.209287;-8.42601
41.12314;-8.619909
41.123025;-8.619626
41.12319;-8.619702
41.12495;-8.620019
37.018729;-7.956119
41.123345;-8.619677
37.180508;-7.893729
41.122622;-8.620133
37.2671;-7.909086
37.266914;-7.909687
37.038303;-7.837619
37.008938;-7.898558
41.122979;-8.61975
40.22126;-8.889972
39.544848;-8.846784
41.146076;-7.767647
44.134956;9.689
44.0811;9.764012
44.093984;9.751748
44.066411;9.79901
44.064094;9.794284
44.096139;9.745816
44.076684;9.775407
44.120179;9.74047
44.120385;9.708877
44.073695;9.787281
44.153696;9.617214
44.146296;9.656137
44.14043;9.666134
44.148144;9.642951
44.099732;9.73815
44.120385;9.708877
44.102748;9.730219
44.131522;9.692622
44.092897;9.738904
44.148219;9.666059
36.135023;-5.349382
40.020471;9.648395
31.440618;-7.850498
35.170934;-5.257336
44.505627;7.194328
42.127505;8.61922
35.199833;-6.113419
43.41814;5.17178
37.073276;-8.077278
39.772263;3.124924
36.985245;-6.525857
39.737885;3.311262
38.820324;-9.287368
37.017941;-7.996888
39.772263;3.124924
39.772263;3.124924
38.44;-9.17
38.48;-9.08
38.45;-9.12
38.44;-9.17
38.58;-9.01
38.57;-9.04
38.57;-9.01
38.49;-8.95
38.47;-9
38.56;-8.99
39.06;1.59
38.52;-9.03
38.51;-8.96
38.52;-8.97
38.55;-8.98
38.54;-8.99
40.23;-5.06
41.218094;1.738904
41.218181;1.739121
40.843442;9.726074
39.36;-0.45
38.12;-0.64
38.87;-0.59
38.87;-0.03
38.87;-0.03
39.63;-0.6
38.59;-0.82
38.52;-0.84
39.42;-1.2
39.42;-0.97
39.67;-0.26
39.5;-0.73
39.59;-0.85
39.68;-0.38
39.59;-0.5
39.59;-0.61
39.68;-0.38
39.68;-0.61
39.67;-0.26
39.67;-0.26
39.68;-0.49
39.68;-0.49
39.5;-0.38
38.78;-0.64
38.87;-0.64
38.78;-0.64
38.87;-0.64
39.41;-0.39
39.5;-0.38
38.39;-0.83
38.36;-0.73
38.39;-0.78
38.38;-0.89
38.52;-0.78
38.32;-0.83
38.34;-0.74
38.46;-0.75
38.5;-0.74
38.49;-0.75
38.37;-0.73
38.33;-0.72
38.07;-0.76
38.5;-0.8
38.34;-0.7
38.34;-0.71
38.32;-0.77
38.34;-0.79
38.41;-0.84
38.34;-0.96
38.37;-1.08
38.36;-0.75
38.49;-0.83
39.67;-0.28
38.91;-0.12
38.93;-0.31
39.04;-0.47
38.37;-0.81
38.37;-0.83
38.37;-0.78
38.4;-0.7
38.35;-0.66
38.44;-1.09
38.35;-0.64
38.37;-0.76
38.39;-0.77
38.47;-0.91
38.35;-0.72
38.37;-0.85
38.3;-0.78
38.38;-0.69
38.4;-0.64
38.37;-0.77
38.56;-0.82
39.14;-0.83
38.97;-0.47
38.82;-0.26
39.4;-0.78
38.5;-0.32
38.48;-0.31
38.46;-0.34
38.49;-0.38
38.49;-0.38
38.4;-0.4
39.62;-0.66
39.6;-0.67
39.58;-0.68
40.12;0.12
38.68;0.07
38.68;0.07
38.68;0.07
38.6;-0.42
38.77;0.18
38.77;0.18
38.77;0.18
39.68;-0.39
39;-0.18
38.99;-0.18
38.83;-0.34
38.85;-0.32
38.69;-0.47
39.68;-0.38
38.58;-0.82
38.58;-0.83
38.94;-0.19
38.81;0.04
39.52;-0.44
39.51;-0.43
39.52;-0.44
39.62;-0.66
39.63;-0.62
39.6;-0.72
39.62;-0.67
39.63;-0.66
39.61;-0.72
39.63;-0.67
38.8;0.19
39.63;-0.65
38.64;0.06
38.75;0.1
38.71;0.05
38.63;0.007
38.62;-0.008
38.63;-0.007
38.62;-0.81
38.63;-0.77
38.63;-0.54
38.6;-0.83
39.63;-0.32
38.8;0.19
39.6;-0.67
39.66;-0.38
39.64;-0.31
40.1;0.08
39.58;-0.42
38.48;-0.73
40.16;-0.29
38.4;-0.79
38.4;-0.79
38.43;-0.8
38.48;-0.85
38.45;-0.78
39.55;-0.44
40.18;-0.29
38.32;-0.75
39.5;-0.47
39.55;-0.52
39.52;-0.47
39.51;-0.47
39.72;-0.66
39.63;-0.4
39.54;-0.49
39.53;-0.49
39.54;-0.5
39.53;-0.49
39.54;-0.51
39.53;-0.49
39.55;-0.5
39.53;-0.49
39.53;-0.49
39.55;-0.5
39.54;-0.49
39.54;-0.5
39.54;-0.5
39.54;-0.5
39.54;-0.51
39.54;-0.51
39.55;-0.5
39.55;-0.5
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.5
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.57;-0.66
39.58;-0.67
39.59;-0.64
39.58;-0.67
39.58;-0.67
39.58;-0.67
39.59;-0.65
39.59;-0.68
39.58;-0.67
39.6;-0.67
39.59;-0.67
39.6;-0.67
39.6;-0.68
39.59;-0.67
39.66;-0.32
39.57;-0.67
39.58;-0.67
39.54;-0.62
39.54;-0.6
39.54;-0.62
39.54;-0.6
39.54;-0.6
39.54;-0.62
39.54;-0.62
39.59;-0.71
39.58;-0.7
39.59;-0.71
39.58;-0.7
39.52;-0.48
39.52;-0.48
39.59;-0.71
39.59;-0.71
39.58;-0.7
39.59;-0.71
39.55;-0.62
39.54;-0.51
39.54;-0.44
39.81;-0.23
38.62;-0.98
38.52;-0.9
38.62;-0.77
39.79;-0.29
39.59;-0.51
39.63;-0.31
39.55;-0.49
39.73;-0.39
39.72;-0.4
39.6;-0.65
39.6;-0.4
39.74;-0.2
39.75;-0.2
39.63;-0.32
38.63;-0.83
38.6;-0.83
39.68;-0.32
39.9;-0.57
39.58;-0.51
39.51;-0.52
38.64;-0.86
39.65;-0.31
39.76;-0.37
39.75;-0.38
39.57;-0.41
39.67;-0.32
38.67;-0.86
39.55;-0.58
39.55;-0.63
39.55;-0.64
39.55;-0.62
39.49;-0.43
38.77;-0.07
38.77;-0.07
38.57;-0.29
39.73;-0.47
39.62;-0.59
39.62;-0.6
39.56;-0.41
39.54;-0.62
39.55;-0.5
39.55;-0.43
39.55;-0.6
39.55;-0.59
39.54;-0.6
39.47;-0.47
39.57;-0.42
39.48;-0.42
39.65;-0.89
39.71;-0.33
39.69;-0.32
39.72;-0.33
39.73;-0.33
39.68;-0.27
39.68;-0.28
39.67;-0.28
39.67;-0.3
37.97;-0.93
38.23;-0.82
39.18;-0.37
38.97;-0.2
40.43;0.08
39.19;-0.23
39;-0.18
39.55;-0.64
39.55;-0.6
39.54;-0.6
39.52;-0.59
39.54;-0.6
39.54;-0.62
39.53;-0.63
39.54;-0.59
39.84;-0.47
39.55;-0.63
39.86;-0.36
39.8;-0.26
39.83;-0.49
40.01;-0.2
39.58;-0.67
39.88;-0.03
39.6;-0.67
39.54;-0.51
39.59;-0.67
38.53;-0.25
39.57;-0.66
38.8;0.09
38.68;-0.82
39.54;-0.62
39.52;-0.48
38.94;-0.24
39.58;-0.67
38.92;-0.22
38.57;-0.31
38.62;-0.08
39.58;-0.51
38.54;-0.06
38.79;0.1
38.79;0.09
38.79;0.08
39.02;-0.18
38.5;-0.12
38.73;0.23
39.13;-0.64
38.22;-0.67
38.27;-0.69
38.29;-0.7
38.26;-0.67
38.29;-0.7
38.31;-0.67
38.3;-0.71
38.29;-0.68
38.69;-0.49
38.15;-0.47
38.16;-0.47
38.94;-0.11
39.3;-0.61
38.69;-0.49
39.42;-0.41
39.63;-0.59
39.85;-0.31
38.33;-0.74
38.33;-0.87
38.35;-0.83
38.33;-0.75
38.3;-0.91
38.35;-0.94
38.31;-0.78
38.31;-0.91
38.34;-0.75
38.45;-1.05
38.41;-0.99
38.31;-0.77
38.3;-0.86
38.29;-0.87
38.42;-0.88
38.31;-0.93
38.31;-0.84
38.5;-0.73
38.33;-0.71
38.46;-1.02
38.38;-0.71
38.41;-0.82
38.29;-0.91
38.43;-1.01
38.73;0.09
38.35;-0.45
37.95;-0.75
38.45;-0.76
38.38;-0.77
38.51;-0.78
38.33;-0.79
38.48;-0.8
38.47;-0.8
38.42;-0.8
38.3;-0.81
38.29;-0.81
38.46;-0.81
38.44;-0.81
38.43;-0.81
38.33;-0.83
38.37;-0.84
38.44;-0.86
38.43;-0.88
38.27;-0.92
38.43;-0.94
38.49;-0.77
38.43;-0.95
38.42;-0.96
38.37;-1
38.4;-0.76
38.15;-0.47
38.16;-0.47
39.42;-0.41
38.72;0.22
38.75;0.23
38.75;0.23
38.79;0.09
38.8;0.1
39.84;-0.22
40.07;0.02
38.55;-0.86
38.55;-0.84
38.52;-0.81
38.51;-0.82
38.52;-0.94
38.63;-0.99
38.74;-0.65
38.31;-0.76
38.3;-0.74
38.4;-0.78
38.37;-0.88
38.37;-0.86
38.47;-0.74
38.41;-0.8
38.27;-0.9
38.33;-0.8
38.37;-1.03
38.38;-1.03
38.4;-0.8
38.25;-0.93
38.3;-0.84
38.36;-0.82
38.31;-0.8
38.37;-1.04
38.34;-0.64
38.3;-0.83
38.31;-0.95
39.66;-0.41
39.7;-0.53
39.8;-0.41
39.72;-0.66
39.67;-0.32
39.95;-0.57
38.74;-0.33
39.6;-0.72
38.87;-0.75
39.42;-0.78
39.39;-0.7
39.34;-0.6
39.65;-0.89
39.72;-0.66
38.08;-1.01
38.1;-0.94
38.75;0.1
38.8;-0.42
38.84;0.13
38.77;0.14
38.34;-0.77
39.83;-0.26
38.51;-0.21
38.12;-0.65
38.45;-0.37
38.76;0.09
38.11;-0.91
38.44;-0.84
38.34;-0.95
38.11;-0.89
38.09;-0.94
38.77;0.1
38.16;-0.47
38.1;-0.96
38.1;-0.95
38.45;-0.37
38.38;-0.45
38.35;-0.86
38.39;-0.92
38.09;-0.96
38.76;-0.05
38.74;-0.06
38.71;0.03
38.74;0.1
38.74;0.09
38.77;-0.05
38.75;-0.03
38.75;-0.06
38.72;0.1
38.71;0.06
38.74;-0.07
38.68;0.14
38.69;0.13
38.69;0.14
38.73;0.09
38.71;0.05
38.68;0.14
38.69;0.13
38.71;0.13
38.75;-0.04
38.75;0.1
38.05;-0.65
38.02;-0.65
38.04;-0.65
39.84;-0.22
39.84;-0.22
39.84;-0.25
39.84;-0.22
39.84;-0.22
39.58;-0.3
39.84;-0.22
39.85;-0.31
39.87;-0.41
39.47;-0.51
38.8;0.19
40.07;0.02
38.68;-0.005
38.92;-0.33
38.63;0.07
38.86;-0.74
38.72;0.02
38.63;0.07
38.88;-0.73
39;-0.37
39.05;-0.59
39.02;-0.59
38.49;-0.25
38.85;-0.82
38.87;-0.74
38.89;-0.72
38.62;0.42
38.66;0.006
38.76;-0.18
38.76;-0.18
39.02;-0.58
38.86;-0.78
38.98;-0.18
38.73;0.06
38.89;-0.72
38.75;-0.04
39.16;-0.25
38.75;-0.18
38.76;-0.18
38.8;-0.13
38.8;-0.13
38.75;-0.04
38.76;-0.08
38.8;-0.17
38.68;-0.005
38.75;-0.18
38.81;0.17
38.8;0.09
38.8;0.09
39.09;-0.35
38.8;0.19
38.81;0.06
38.81;0.16
38.72;0.17
38.8;0.15
38.65;0.07
38.81;0.06
39.83;-0.35
38.8;0.09
40.32;0.35
38.83;-0.19
38.82;-0.27
39.08;-0.45
38.8;0.15
39.81;-0.06
38.83;-0.01
38.83;-0.19
40.3;0.32
39.83;-0.4
40.3;0.32
39.85;-0.31
39.91;-0.35
40.3;0.32
38.88;-0.08
38.83;-0.01
38.8;0.19
39.94;-0.34
38.8;0.06
40.29;0.32
38.82;-0.11
38.82;-0.11
38.8;0.15
39;-0.37
40.32;0.35
38.92;-0.33
40.3;0.32
39.58;-0.44
39.23;-0.77
39.07;-0.43
40.04;-0.05
39.98;-0.12
40.03;-0.06
40.04;-0.06
39.98;-0.13
39.97;-0.14
38.88;-0.07
40.01;-0.15
39.92;-0.03
39.83;-0.22
39.92;-0.02
40;-0.15
39.83;-0.24
38.88;-0.08
39.84;-0.09
38.85;-0.05
38.88;-0.08
40.02;-0.15
38.88;-0.08
38.85;-0.03
38.87;-0.09
38.82;-0.1
39.91;-0.02
39.84;-0.24
38.87;-0.1
39.75;-0.19
39.83;-0.23
38.86;-0.1
39.09;-0.26
39.76;-0.34
39.76;-0.34
38.82;-0.11
40.03;-0.07
38.86;-0.12
39.08;-0.24
39.98;-0.17
38.85;-0.32
38.82;-0.09
38.81;-0.06
39.09;-0.27
39.11;-0.27
39.11;-0.26
38.83;-0.1
38.86;-0.11
39.11;-0.27
39.7;-0.33
39.76;-0.33
39.68;-0.33
39.7;-0.32
39.1;-0.21
38.82;-0.19
38.81;-0.13
39.32;-0.51
39.69;-0.33
38.82;-0.69
39.67;-0.45
39.09;-0.24
39.56;-0.39
38.85;-0.04
39.38;-0.49
38.83;-0.11
39.1;-0.27
39.02;-0.52
39.68;-0.32
39.33;-0.51
39.35;-0.51
39.24;-0.31
39.25;-0.52
39.33;-0.5
39.34;-0.49
39.66;-0.44
39.23;-0.53
39.09;-0.25
39.67;-0.44
39.24;-0.52
39.17;-0.35
39.67;-0.42
39.63;-0.58
39.02;-0.53
39.66;-0.45
39.66;-0.46
39.42;-0.54
39.43;-0.54
39.1;-0.26
39.68;-0.38
39.63;-0.64
39.34;-0.51
39.63;-0.54
39.35;-0.53
39.35;-0.52
39.66;-0.58
39.1;-0.65
39.63;-0.61
39.62;-0.64
39.1;-0.67
39.25;-0.53
39.02;-0.54
39.64;-0.66
39.34;-0.53
39.67;-0.46
39.63;-0.57
39.43;-0.69
39.26;-0.53
38.8;-0.08
39.63;-0.53
39.38;-0.49
38.79;-0.08
39.63;-0.62
39.35;-0.52
39.23;-0.55
39.41;-0.7
39.63;-0.58
39.62;-0.61
39.42;-0.71
39.62;-0.62
38.75;-0.12
39.46;-0.72
39.47;-0.72
38.8;-0.13
39.42;-0.57
38.8;-0.06
39.41;-0.71
39.48;-0.77
39.42;-0.7
38.79;-0.08
38.6;-0.04
40.27;0.06
39.11;-0.63
38.78;-0.08
39.4;-0.77
39.34;-0.54
38.78;-0.11
38.79;-0.09
39.01;-0.77
39.11;-0.67
39.42;-0.78
39.47;-0.73
38.74;0.22
39.24;-0.94
38.73;0.19
38.73;0.22
39.42;-0.69
39.46;-0.73
38.75;0.22
38.8;0.18
39.48;-0.78
39.43;-0.78
40.27;0.04
39.29;-0.8
38.73;0.19
39.4;-0.76
39.26;-0.8
39.48;-0.79
38.79;-0.1
39.41;-0.72
39.29;-0.79
38.73;0.23
38.74;0.23
38.94;-0.36
38.88;-0.08
39.06;-0.52
39.29;-0.28
39.54;-0.41
39.42;-0.49
39.42;-0.49
38.68;-0.005
38.64;-0.99
39.63;-0.6
39.79;-0.28
39.78;-0.28
39.6;-0.38
39.64;-0.32
39.66;-0.31
39.66;-0.31
39.65;-0.33
39.62;-0.32
39.64;-0.33
39.85;-0.25
39.85;-0.24
39.84;-0.25
39.52;-0.52
39.69;-0.37
39.69;-0.39
39.69;-0.38
39.9;-0.59
39.63;-0.38
39.69;-0.28
39.7;-0.3
39.69;-0.3
39.74;-0.48
39.73;-0.4
39.62;-0.31
39.53;-0.59
39.58;-0.43
39.51;-0.43
39.51;-0.43
39.61;-0.33
39.61;-0.35
39.6;-0.33
39.72;-0.66
39.65;-0.41
39.66;-0.41
39.66;-0.43
40.12;-0.61
39.49;-0.42
39.55;-0.62
39.56;-0.6
39.55;-0.63
39.55;-0.6
39.5;-0.4
39.5;-0.4
39.47;-0.48
39.44;-0.47
38.68;-0.87
38.5;-0.56
39.48;-0.5
39.52;-0.49
38.59;-0.58
38.6;-0.57
39.75;-0.21
40.07;0.13
40.1;-0.49
39.59;-0.52
38.77;-0.07
39.47;-0.47
39.49;-0.44
39.67;-0.27
38.77;-0.07
39.75;-0.2
38.57;-0.28
38.59;-0.29
38.59;-0.3
38.54;-0.3
38.54;-0.29
38.55;-0.29
39.58;-0.52
40.08;-0.36
39.51;-0.49
39.52;-0.49
39.52;-0.43
39.74;-0.34
39.75;-0.21
39.82;-0.23
39.53;-0.44
39.68;-0.37
39.83;-0.22
39.83;-0.23
39.7;-0.34
39.51;-0.51
39.75;-0.23
39.63;-0.59
39.68;-0.37
39.51;-0.42
39.52;-0.51
39.7;-0.53
39.62;-0.39
39.6;-0.39
39.57;-0.41
39.61;-0.39
40.11;-0.61
39.52;-0.44
39.69;-0.41
39.68;-0.42
39.54;-0.43
39.53;-0.43
38.64;-0.89
39.78;-0.35
38.69;0.05
38.74;0.09
39.48;-0.42
39.67;-0.34
39;-0.48
39.07;-0.43
38.99;-0.15
38.99;-0.14
38.77;0.07
38.77;0.07
39.67;-0.32
39.67;-0.33
39.67;-0.31
39.47;-0.48
38.36;-0.6
39.55;-0.57
38.11;-0.88
38.35;-0.4
39.54;-0.59
40.5;0.49
38.44;-0.54
39.43;-0.47
39.43;-0.43
39.44;-0.46
39.43;-0.46
39.43;-0.44
39.43;-0.44
39.46;-0.47
38.8;0.19
38.92;-0.22
38.67;-0.78
38.37;-0.81
39.18;-0.38
38.91;-0.19
38.92;-0.22
38.94;-0.2
39.7;-0.53
39.71;-0.53
39.66;-0.52
38.99;-0.18
38.97;-0.2
38.97;-0.2
39;-0.18
39.17;-0.25
39.3;-0.3
38.94;-0.2
39.28;-0.59
38.94;-0.24
38.92;-0.22
38.97;-0.2
38.99;-0.18
38.91;-0.19
38.97;-0.2
39.17;-0.35
38.97;-0.2
39.17;-0.35
39.17;-0.35
39.17;-0.35
39.16;-0.36
39.16;-0.36
39.52;-0.59
39.52;-0.59
39.52;-0.59
39.55;-0.59
39.52;-0.59
39.54;-0.59
39.52;-0.59
39.52;-0.59
39.52;-0.59
39.54;-0.6
39.54;-0.59
39.54;-0.6
39.54;-0.6
39.54;-0.6
39.54;-0.6
39.54;-0.6
39.54;-0.6
39.54;-0.6
39.55;-0.6
39.55;-0.62
39.55;-0.64
39.55;-0.63
39.55;-0.62
39.55;-0.62
39.54;-0.63
39.54;-0.6
39.54;-0.62
39.55;-0.63
39.54;-0.6
39.54;-0.6
39.55;-0.6
39.55;-0.64
39.55;-0.6
39.54;-0.62
39.52;-0.59
39.54;-0.64
39.52;-0.59
39.36;-0.67
39.03;-0.58
39.09;-0.36
39.09;-0.35
39.05;-0.49
39.08;-0.45
39.72;-0.66
39.86;-0.38
39.86;-0.36
39.79;-0.5
39.8;-0.41
39.84;-0.48
39.82;-0.48
40.37;0.4
40.37;0.4
40.37;0.4
38.82;-0.04
40.37;0.4
40.38;0.4
40.38;0.4
40.06;0.05
39.75;-0.21
40.36;0.29
39.59;-0.67
39.6;-0.67
39.6;-0.68
39.58;-0.7
39.59;-0.68
39.57;-0.67
39.59;-0.71
39.59;-0.71
39.59;-0.71
39.59;-0.71
40.37;0.4
39.59;-0.71
39.58;-0.7
39.58;-0.7
38.67;-0.78
39.95;-0.27
38.72;-0.77
38.71;-0.72
39.53;-0.49
39.54;-0.5
39.54;-0.5
39.54;-0.51
39.54;-0.51
39.54;-0.49
39.55;-0.5
38.79;-0.08
39.54;-0.5
39.55;-0.5
39.54;-0.5
39.55;-0.5
39.55;-0.5
38.09;-1.03
39.54;-0.49
39.54;-0.49
38.81;-0.13
40.05;0.004
39.54;-0.5
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.54;-0.49
39.58;-0.67
38.69;-0.2
39.58;-0.67
39.54;-0.6
39.58;-0.67
39.58;-0.67
39.59;-0.65
39.54;-0.6
39.59;-0.64
38.54;-0.09
38.68;-0.22
38.69;-0.25
39.54;-0.62
38.69;-0.22
39.54;-0.6
39.54;-0.62
39.52;-0.48
38.69;-0.25
38.69;-0.25
38.57;-0.31
38.57;-0.3
38.59;-0.29
38.58;-0.33
38.59;-0.3
38.59;-0.3
38.59;-0.31
39.54;-0.49
39.53;-0.49
38.59;-0.31
38.61;-0.31
38.61;-0.28
38.62;-0.3
39.53;-0.49
39.53;-0.49
39.53;-0.49
38.69;-0.75
39.58;-0.4
38.62;-0.08
38.66;-0.09
38.66;-0.09
38.81;0.12
38.81;0.13
38.82;0.08
38.8;0.09
38.81;0.1
39.54;-0.62
38.81;0.06
38.81;0.1
39.6;-0.46
39.6;-0.45
39.59;-0.43
39.59;-0.43
39.59;-0.42
39.58;-0.42
39.58;-0.42
39.58;-0.42
39.58;-0.4
39.58;-0.42
39.37;-0.55
38.77;0.14
39.19;-0.21
39.17;-0.23
39.19;-1.13
38.77;0.08
38.38;-0.59
38.18;-0.71
38.86;-0.18
38.69;-0.56
38.67;-0.58
39.65;-0.32
39.75;-1.01
39.23;-0.51
39.72;-1.01
39.72;-1.02
39.61;-0.73
39.01;-0.77
39.54;-0.44
39.51;-0.42
39.53;-0.44
38.8;0.19
38.5;-0.56
38.53;-0.57
40.3;0.34
38.8;-0.18
38.81;0.18
38.8;0.11
40.31;0.35
39.64;-0.39
38.5;-0.56
38.5;-0.56
39.67;-0.38
38.81;-0.17
38.8;0.15
39.67;-0.37
40.3;0.33
38.5;-0.56
38.5;-0.56
40.31;0.34
39.66;-0.38
40.31;0.34
39.66;-0.45
38.5;-0.56
38.81;-0.19
39.66;-0.38
38.8;0.16
39.67;-0.38
40.31;0.35
39.67;-0.37
39.66;-0.38
39.68;-0.38
38.74;-0.42
38.57;-0.49
38.5;-0.58
40.32;0.36
38.73;-0.24
40.31;0.34
39.69;-0.52
38.81;0.18
38.53;-0.58
38.63;-0.58
39.63;-0.24
40.31;0.35
38.8;0.1
38.8;0.1
39.69;-0.54
38.5;-0.56
39.71;-0.52
38.73;-0.24
40.31;0.35
38.53;-0.57
38.64;-0.67
38.57;-0.5
39.71;-0.52
38.05;-0.88
39.69;-0.49
38.57;-0.67
39.65;-0.88
39.65;-0.39
38.5;-0.59
38.8;0.09
40.31;0.33
40.31;0.35
39.67;-0.38
38.53;-0.57
39.75;-1.01
39.68;-0.38
38.54;-0.57
38.81;0.08
38.64;-0.67
38.53;-0.58
38.72;-0.44
38.79;-0.33
39.62;-0.46
38.69;-0.22
39.65;-0.39
39.75;-1.02
38.74;-0.24
38.75;-0.42
38.74;-0.16
38.58;-0.5
39.65;-0.88
38.05;-0.88
38.69;-0.25
40.31;0.34
38.56;-0.67
39.7;-0.49
38.85;-0.32
38.77;-0.37
40.31;0.35
38.57;-0.67
40.3;0.32
39.65;-0.4
38.57;-0.49
38.81;0.06
39.69;-0.53
39.72;-0.97
39.64;-0.46
38.46;-0.5
39.63;-0.87
38.05;-0.88
39.74;-0.98
38.05;-0.88
39.6;-0.42
38.56;-0.65
38.77;-0.56
39.63;-0.5
39.75;-0.99
38.05;-0.84
39.62;-0.48
38.81;0.06
38.58;-0.5
39.7;-0.49
38.77;-0.39
38.58;-0.61
39.75;-0.98
38.56;-0.65
38.81;0.06
38.69;-0.25
38.74;0.07
38.78;-0.55
39.75;-0.97
38.06;-0.89
39.62;-0.48
39.66;-0.38
39.62;-0.48
39.62;-0.48
40.24;-0.13
38.06;-0.82
39.69;-0.33
39.63;-0.5
40.4;-0.1
40.42;-0.13
40.24;-0.18
38.74;-0.16
38.8;0.09
39.64;-0.38
38.55;-0.63
38.05;-0.88
39.72;-0.96
39.64;-0.37
39.65;-0.37
38.05;-0.88
39.62;-0.48
38.56;-0.67
38.61;-0.45
39.65;-0.37
38.06;-0.84
38.8;-0.56
39.67;-0.34
38.79;-0.54
39.66;-0.37
38.78;-0.58
39.66;-0.38
38.79;-0.56
39.66;-0.36
39.64;-0.38
39.69;-0.33
39.66;-0.37
39.72;-0.96
39.68;-0.34
39.72;-0.97
38.79;-0.5
38.06;-0.84
39.62;-0.46
40.04;-0.005
39.63;-0.48
39.63;-0.38
39.62;-0.48
38.68;-0.22
39.66;-0.37
38.05;-0.82
39.64;-0.37
39.66;-0.37
39.66;-0.37
39.64;-0.37
38.8;-0.51
39.66;-0.36
38.79;-0.56
39.66;-0.37
39.69;-0.33
39.69;-0.33
39.68;-0.35
39.63;-0.5
38.73;0.07
39.69;-0.33
39.65;-0.37
39.64;-0.38
38.8;-0.55
38.8;-0.51
39.68;-0.34
39.66;-0.38
39.64;-0.38
38.8;-0.53
39.64;-0.38
38.78;-0.58
39.69;-0.33
40.04;-0.005
38.72;-0.48
38.8;-0.49
39.68;-0.35
39.69;-0.33
39.65;-0.36
39.68;-0.37
38.8;-0.54
39.66;-0.38
39.65;-0.39
39.66;-0.37
38.8;-0.53
39.64;-0.38
39.68;-0.37
40.04;-0.005
38.8;-0.49
38.8;-0.49
38.8;-0.51
39.68;-0.34
39.67;-0.34
38.98;-0.5
38.98;-0.51
39.67;-0.34
39.19;-0.22
39.19;-0.22
38.98;-0.51
38.98;-0.52
39.7;-0.94
39.54;-0.43
39.34;-0.62
39.33;-0.62
39.33;-0.61
37.98;-0.93
38.12;-0.88
39.34;-0.61
39.84;-0.25
39.83;-0.25
39.72;-0.66
39.64;-0.31
39.65;-0.32
39.64;-0.32
38.74;0.01
38.77;-0.08
38.15;-1
38.82;0.08
38.74;0.1
38.8;0.1
38.82;0.09
38.65;0.07
38.76;-0.01
38.81;0.16
38.65;0.08
38.81;0.16
38.77;-0.38
38.73;0.22
38.82;0.09
38.77;-0.39
38.77;-0.45
38.16;-1
38.74;-0.45
38.82;-0.26
38.71;0.1
38.36;-0.6
38.36;-0.6
38.76;-0.08
38.37;-0.61
38.76;-0.45
38.06;-1.01
38.36;-0.61
38.75;-0.45
38.8;-0.56
39.64;-0.36
39.65;-0.36
39.65;-0.36
38.56;-0.06
38.61;-0.11
38.61;-0.1
38.62;-0.11
38.6;-0.04
38.62;-0.12
38.09;-0.95
39.64;-0.88
39.24;-0.31
38.99;-0.26
39.7;-0.39
39.69;-0.37
39.01;-0.77
39.03;-0.77
39.03;-0.73
38.68;0.07
38.86;-0.18
39.14;-0.51
39.77;-0.72
38.42;-0.54
39.05;-0.52
38.77;0.07
38.68;0.07
40.12;0.12
38.95;-0.29
39.59;-0.5
39.78;-0.84
39.41;-0.85
39.23;-0.39
38.96;-0.75
39.13;-0.28
38.15;-0.77
38.42;-0.42
39.69;-0.96
39.05;-0.63
39.22;-0.28
40.4;0.35
38.15;-0.66
40.31;0.35
40.66;0.22
38.06;-0.78
39.59;-0.5
38.87;-0.64
39.78;-1.07
38.96;-0.75
