latitude;longitude
44.76850299;-0.470169
44.85595579;0.170026289
44.7868935;-0.444381975
44.86245283;0.237814712
44.88632437;0.471056526
44.88874167;0.533986653
38.69959678;-7.538766721
44.86194853;0.247584365
46.96742532;17.04847436
38.78617317;-7.040134604
44.85920473;0.161109458
46.92344774;17.65605004
46.91481262;17.70323985
46.92995318;17.69221
46.93919247;17.56714411
38.65514541;-7.688827393
47.05482293;16.45889609
38.68380372;-7.499818186
46.98361523;17.58103888
38.77813028;-7.050965546
46.96817593;17.78236458
38.74705902;-7.156311681
47.00501306;17.28328554
38.69176976;-7.545259323
47.06949845;16.45532412
38.64913334;-7.749166625
46.97267823;17.87139587
38.68022558;-7.555727162
46.97459582;17.90908377
38.59145329;-8.098464053
46.97855238;17.81947248
44.80290579;-0.460521412
44.79918654;-0.401126688
44.8932253;0.507344969
38.67377765;-7.676655796
44.78925526;-0.37818908
44.76835599;-0.64606824
44.87647252;0.46326456
44.84195458;0.074736395
38.54267455;-7.644233604
44.81109309;-0.261522383
46.96086664;18.18736033
38.58561972;-7.403483637
44.8489684;0.295783874
47.0102296;17.51865737
38.57560164;-7.493218929
38.52275755;-7.75830391
38.68598829;-6.9175225
38.39462498;-8.461085847
38.61353471;-7.37350963
46.98092105;17.2959504
46.95183953;17.80038994
47.00935487;16.91827681
38.58893397;-7.35892579
46.94624707;17.86480809
47.00989886;16.97645145
38.58466143;-7.418525385
47.01873309;16.91014008
38.5600786;-7.548342782
46.95183601;17.87716418
44.83865498;0.011573602
44.86053576;0.259452588
44.79154399;-0.055610608
44.85153908;0.149882151
38.35590529;-8.432296118
46.92570043;18.23194163
38.29572283;-8.70086119
46.9560461;17.84858412
38.5374508;-7.509303106
38.51896595;-7.575206728
47.0221426;16.9405411
38.53230925;-7.612998129
38.5112885;-7.654539368
38.67043919;-6.893866819
38.51181463;-7.748765126
38.49863237;-7.575628047
38.46780662;-7.746530611
38.73212903;-6.924775963
38.60913722;-7.594928244
38.55303192;-7.95550246
38.72925384;-6.971409315
38.61939378;-7.598384833
38.53058979;-7.945530701
38.72701768;-6.878111775
38.6957705;-6.987178344
38.54648815;-7.861636722
38.5513931;-7.83333558
44.8323319;0.322450161
38.56502121;-7.726768003
44.7989728;0.191251859
38.71085307;-6.87717195
44.75772314;-0.469352971
38.71496336;-6.904853272
38.53337129;-7.902039518
38.59360096;-7.592000638
38.70440699;-6.926414494
38.51616279;-7.910843922
38.57446789;-7.590755225
38.64423939;-7.251364811
38.61155155;-7.395243412
44.65453936;-0.225051508
44.85573462;0.622572607
44.72969122;-0.567801105
44.79018442;0.148437598
44.82668858;0.251586536
44.81875753;0.299005568
44.79995636;-0.08758381
38.47258855;-7.580905346
38.49269235;-7.455969194
43.77020347;25.77016724
38.48146979;-7.553973092
43.82433245;25.38210662
38.4432045;-7.753903006
43.7329186;26.03372526
38.46510338;-7.64573934
43.82551317;25.43699551
38.48358146;-7.542942151
44.09227071;23.63873524
38.25658524;-8.738848884
43.83768016;25.39070178
38.26139608;-8.711041019
43.84139994;25.42620524
44.13856862;23.28777051
38.4428211;-7.724736796
43.85989731;25.15027402
43.91725342;24.70894733
38.51506731;-7.487594259
44.09947793;23.34437084
43.92673062;24.6106681
44.05598824;23.66998893
44.02136153;23.94535093
44.0384486;23.84656911
43.65783812;26.40113448
43.77764532;25.52437879
43.73813833;25.88143245
44.09794693;23.32817335
44.09436557;23.4559301
44.15327297;23.3006813
43.86211841;25.39045087
43.89413107;25.14267021
43.53044504;27.45906779
44.11423434;23.65152492
43.9147827;25.08908225
40.83921342;-3.494270554
40.97869309;-2.880314948
44.1150462;23.58383481
40.8455238;-3.488871338
43.56364831;27.23601272
44.06744949;23.93370005
43.78322521;25.9212429
40.96715118;-3.052889623
43.83157113;25.50329194
43.71973599;26.24598454
43.74433738;26.08978292
43.78779773;25.77859996
43.84715087;25.46180679
44.08441401;23.7499063
44.10855215;23.61885683
44.1394754;23.32197073
43.99584249;24.40044342
43.83832436;25.47811252
43.6961485;25.80990538
43.33082196;28.00234935
44.04863829;23.35128551
43.96676915;23.9896806
43.72681533;25.65035824
43.85923553;24.75024149
44.022564;23.62356777
43.69828662;25.85589993
43.60722393;26.45936989
43.70622747;25.82085722
43.7068182;25.60669404
43.77424677;25.18273886
43.99705972;23.61972903
43.79865103;25.12835656
43.62447985;26.20752711
43.84528194;24.78343878
43.73389034;25.53884674
43.8550448;24.74029621
43.59305077;26.45884383
44.01035707;23.6481685
43.81758476;25.17805718
43.35879371;28.00273224
43.36003518;28.02343928
43.7359145;25.69652285
44.08913438;23.32287149
43.71789475;25.90140367
44.0913635;23.29632258
43.84944457;25.05550402
44.94189357;9.186253855
44.93669757;9.270956199
44.95552285;9.066831523
44.96769711;9.165513506
44.98400918;8.304674108
44.98293694;10.96430429
44.9993124;11.08201811
44.98751442;8.250054544
43.45041384;27.54896616
43.7917836;25.44553768
44.9228064;11.33173226
44.02284366;23.63502369
43.42264355;27.56077224
43.65350208;26.16966617
43.3516251;28.00160509
45.01115423;8.339449876
43.99314289;23.86514653
43.77921029;25.44567452
43.6623864;26.17912755
44.06490308;23.42485556
43.50789185;27.1416833
43.84274777;25.03747385
44.75927639;7.979025466
44.76983384;8.512593477
44.77815308;8.508785838
44.7716229;8.602635736
44.73974056;8.433301202
44.78337974;8.460623928
44.79694286;8.46460874
43.77285602;25.01399967
44.78649784;8.481103344
43.96348653;23.62724525
44.80095741;8.538373595
43.73641531;25.26671703
44.79446761;8.363202676
43.57362161;26.31369457
44.70251416;7.934809372
44.70671336;8.728215252
44.71983982;8.795117119
44.72077517;8.002152804
44.70490959;8.587921345
43.59369126;26.22742619
43.74592337;25.24574709
43.58785011;26.23746958
43.62759694;25.9935268
43.58533711;26.38221963
43.6028204;26.25609001
44.73939209;8.795889668
44.72082446;8.706059489
44.75150521;8.597332371
44.72341355;8.756431045
44.76285479;11.84905048
44.83476448;8.342000026
44.84370999;9.934723502
44.77980507;8.05619505
44.83105595;8.069768497
44.85757045;9.929059717
44.83843324;8.219367326
44.87863641;8.032770277
44.8269137;8.027078407
44.92426397;9.03101506
44.9018123;9.655469634
40.12554828;-3.473996822
40.21385622;-3.494590662
44.79310571;8.024075252
44.7751379;7.956300375
44.81151905;8.430157604
44.81467991;8.169408824
44.8282642;9.793074835
44.7409137;8.199041979
44.83389038;9.895091549
44.82057471;8.413801291
44.83681973;9.920770908
44.84403816;9.912554669
44.65437841;8.641592011
44.65678529;8.789687433
44.66597397;8.777946642
44.66458427;8.798540304
44.66142177;8.697037581
44.6550394;8.157655282
44.65487796;7.936127708
44.66157091;8.130581312
44.66346749;8.253066282
44.6623816;8.336007082
44.63315478;8.601808283
46.37251436;11.23726997
44.64476616;8.23023298
44.63755723;8.680592068
44.63536512;8.084069676
44.64486062;8.391015644
44.63759816;8.190440878
44.65011123;8.709808819
44.63678664;8.278825047
44.647038;8.287090631
44.65012457;8.669250967
44.6991358;8.779240311
44.62415876;8.035155496
44.7008167;8.381693375
44.69248887;8.502781992
36.71089478;37.29179225
38.65612197;29.65586295
44.69048209;8.639017294
44.69707775;8.41885232
44.71367509;8.824201908
44.70525925;8.322791518
44.69310994;8.343785761
44.70838963;7.920712992
37.55782514;34.41868845
37.57481396;34.32839007
38.32343897;31.47590704
36.72219655;37.46782971
36.89592712;37.00375424
38.34438658;31.46014878
44.67951201;10.92016504
36.86901027;37.18903559
36.852376;37.21125286
44.67726421;8.629901064
44.66850037;8.568007494
38.21953353;31.23203073
36.71202535;37.26425979
44.67721961;8.556396692
44.66935652;8.385242613
44.62451416;7.948290816
44.6862994;8.69117028
39.14225608;34.94802121
44.68283397;8.442637415
38.97747776;35.5320596
44.66080034;8.206164874
39.00894441;35.53527204
39.22475557;34.64897427
36.85814021;36.53831703
44.68331222;8.247795453
39.21121036;34.82569846
38.20839368;31.27901818
39.19750287;34.85708973
38.22335965;31.25572719
36.83942595;36.5760553
36.73646586;37.11376399
36.67904446;37.25622209
36.70003524;37.21114354
39.21330037;34.87456294
36.69477487;37.16107309
39.0238877;35.62840483
39.08560001;35.38789029
39.29818477;34.69341879
39.3000425;34.63285363
39.11502335;34.75051223
39.09833597;34.79907484
39.14944345;34.63470915
39.49240844;33.27934579
39.1570252;34.73872507
39.15366223;34.7489098
38.9720288;35.44850545
38.95245073;35.5465609
39.60206209;33.01577184
38.96624907;35.5716848
39.18215414;34.74439424
45.01005845;-0.676814637
45.00339147;-0.670722563
45.05160484;-0.28703035
45.01783921;-0.468194684
45.01376492;-0.63605626
45.02468776;-0.513704441
45.04668453;-0.385135312
45.03273158;-0.455534123
45.03828711;-0.375653727
47.83347003;16.50044942
39.23180756;35.33045381
45.01133151;-0.606759829
47.71485225;18.36151742
39.07554698;35.84247451
47.84630849;16.54858266
39.29897044;35.09203582
47.82424048;16.84764221
39.27453184;35.19100719
47.85482835;16.51859808
47.8299141;16.8199058
47.84674145;16.59703168
39.18000237;35.54798386
39.91719719;32.69595463
39.17208995;35.59733
47.81629416;16.82727465
39.20325358;35.56488006
39.29643136;35.19458146
47.84880746;16.46055409
39.37721416;34.96376629
47.74338974;18.00974328
39.44558937;34.69453218
45.03094217;-0.287126065
45.02988357;-0.372041564
44.99279272;-0.624477664
45.0709557;0.035452947
44.63033296;8.536497914
45.03379506;-0.349339241
44.62209315;8.213342351
48.94807334;16.87779746
45.04926281;-0.200575481
45.03809853;-0.329101413
45.0246862;-0.43157371
44.40622315;11.62306958
44.39338168;11.63406359
44.47435688;7.7418155
44.99225699;-0.709544552
44.42091967;11.49522941
47.78924142;16.81562175
39.12854185;35.39215215
44.55468935;7.952798231
47.80148297;16.7845242
48.98547225;16.70005689
39.0586257;35.63887066
44.49805572;7.930953678
47.70650612;18.39401952
39.27067282;34.88938539
44.62552783;8.593384892
47.82007643;16.4698902
39.10343752;35.50092661
44.62154738;8.57719863
47.83995351;16.47551426
47.83950205;16.4470866
39.32645031;34.72658292
47.79794367;17.03835687
47.71037967;18.35221082
48.92455109;17.42490106
48.9925535;16.2682676
48.96602701;16.72170445
39.29873702;34.85234945
45.06972748;-0.01603196
48.9987864;16.24832676
39.23605825;35.07771838
48.96233135;16.9823789
39.02330868;35.92935923
48.92565338;17.37039168
39.02598937;35.9140837
47.69498162;18.36134206
49.00107456;16.36459743
39.17306824;35.44988355
47.69508997;18.37729948
48.96859099;16.96074462
39.15443293;35.46093764
47.86029704;16.99138945
47.8863199;16.63991266
47.77757239;18.49278914
47.92534355;16.24994967
47.88053464;16.96141173
47.7494679;18.35762032
47.76297779;18.32832418
47.75651492;18.39008131
47.91429363;16.2352389
47.87206476;16.84369216
45.06639316;-0.282862688
45.05064841;-0.369237949
45.03641212;-0.704492658
45.03164257;-0.411857929
45.06616923;-0.387588193
45.03221462;-0.760141258
38.91363236;-7.410066845
38.86952437;-7.649062585
45.05018576;-0.64831395
45.04033661;-0.499837747
38.62813166;-8.696966211
45.05981378;-0.306684565
47.86452146;16.64097316
38.86753479;-7.575799247
45.05351463;-0.264784437
47.84115298;16.81771822
38.88011405;-7.504571497
47.84371584;16.84674986
38.6744754;-8.590616346
47.7418146;18.4263339
38.86387957;-7.61697311
47.86033877;16.56410702
38.66377858;-8.667605223
47.86890041;16.63148098
38.65795292;-8.720944421
38.59900486;-8.829600589
47.72183615;18.37949818
47.81860346;17.05211035
38.68932491;-8.582072637
47.72789906;18.40472057
47.80676365;16.65141158
44.96102935;-0.593606386
44.97524749;-0.41174491
44.9977607;-0.254310676
44.9971823;-0.23413803
38.67380016;-8.578438925
44.98392098;-0.370551333
38.87985315;-7.446356741
45.0163455;-0.08312792
38.87344843;-7.526606254
38.87478413;-7.488346617
47.70946604;16.887577
48.91632709;16.75773841
48.93549016;16.31591894
38.84450888;-7.604516762
47.73886098;16.64418425
48.95205708;16.17999852
38.83616857;-7.681568521
47.74869329;16.46825776
48.90989692;16.87732661
38.93292669;-7.169467747
47.72804029;16.81273798
38.78037909;-7.941825118
47.74704177;16.44214222
38.60777848;-8.905623132
47.71365605;16.92019329
38.88042579;-7.471986203
47.75457131;16.43032971
44.98244126;-0.442976013
48.93743157;16.3069361
44.96788024;-0.622679514
48.91364746;16.66790111
44.97070753;-0.645174189
48.94438588;16.18282156
39.47281139;33.29539816
44.97138301;-0.600786601
48.89573111;16.89944158
48.8955065;16.95345024
38.99362216;35.20387108
48.90409538;16.8322274
39.10532626;34.78195429
44.97533963;-0.258687496
45.00157439;-0.048025949
45.0035119;-0.014337763
44.98306076;-0.264475511
47.74608551;16.66779943
44.96294635;-0.388142591
47.75534967;16.52039626
47.64697994;18.21737308
48.91543061;16.52506032
48.88932817;16.93856177
47.68571319;16.53510551
48.89831366;16.87005626
47.59834715;17.70157907
48.91370112;16.64733473
47.58042457;18.24602843
47.66929436;16.6582008
48.92827464;16.45805123
47.71725394;16.4913846
47.69794158;16.60058255
44.97074682;-0.425710252
48.87036584;17.0021209
45.0028587;-0.074801206
45.00551657;-0.097311799
48.87448842;16.88644789
44.91043219;-0.116137099
48.87458042;16.94007509
48.91328408;16.4710932
44.95320739;-0.64582037
48.8568194;17.29109751
45.01073436;-0.357984689
45.02675118;-0.22977126
45.01026539;-0.483379756
45.01490695;-0.379788464
45.02077422;-0.333385452
45.00269564;-0.583953883
45.05620993;-0.052363078
47.70230678;16.65765849
38.89244878;-7.70083343
45.03423545;-0.243632318
47.72203818;16.46085334
47.73312458;16.42888793
47.71534979;16.59136841
38.90385282;-7.467372229
47.78075305;16.8407461
48.93998736;17.01737491
38.70456945;-8.529175851
47.73808339;17.41903403
48.95472807;16.78414783
38.86950692;-7.636273234
47.82196705;16.1273355
38.86652983;-7.681401499
47.79375807;16.59859182
38.87552627;-7.671576627
47.80622915;16.54032709
38.67395403;-8.683207495
47.76930815;16.77625001
38.68121281;-8.738645576
47.80636874;16.59181665
38.69342076;-8.621678093
47.78515961;16.86041791
48.88929278;17.47847286
48.95303437;16.28836591
45.00053209;-0.658886546
48.93591103;16.76101771
45.03438501;-0.262951597
48.94622166;16.58527706
48.92609307;17.00722368
48.94826885;16.63332933
47.78835519;16.50180145
48.95243396;16.80574472
48.94111883;16.82378897
45.01243651;-0.224701914
44.99617567;-0.420122772
44.96653794;-0.688560307
44.98429584;-0.534535666
45.01042631;-0.246384688
38.86025278;-7.377130029
44.99893524;-0.351600766
38.82765169;-7.537277682
44.96334946;-0.306272267
47.79332119;16.84416292
38.87054022;-7.335956941
38.83724231;-7.499563213
38.65462623;-8.460815717
38.74183276;-8.015427843
47.77379552;16.40241346
48.9398701;16.66378436
47.7449727;16.80764941
48.92474844;16.82223999
47.65686488;18.25922907
47.7407697;16.86308869
48.92852051;16.8528179
38.84097791;-7.432481727
47.75523841;16.82405896
38.52855333;-9.044549464
47.77259636;16.59272491
38.60160949;-8.70892916
47.66162811;18.27746177
38.57217319;-8.850606372
47.75391241;16.87978533
48.89707695;16.91708668
44.99767076;-0.495386055
48.91885494;16.87426874
45.01725098;-0.269468833
48.91668245;16.79059488
48.91539742;16.99792526
45.02168735;-0.256334899
48.92322551;16.83274979
48.92205289;16.89528067
48.9290933;16.69167626
38.52273655;-9.012867063
44.94895564;0.088910313
47.79418782;16.33466351
38.61243326;-8.550092726
44.94021407;0.043167399
47.65918434;18.36141944
38.83644154;-7.402208466
38.5323893;-8.971645038
38.54153832;-8.985381444
38.80086435;-7.636542833
38.76271328;-7.860317984
38.50705639;-9.041229964
48.83909927;16.89543738
48.83684165;16.91133211
38.82142769;-7.424655492
48.85460083;16.65237326
38.5144071;-9.007281166
48.82882423;17.07106485
44.91358545;-0.307401949
44.91336697;-0.27771208
44.90906652;-0.373772453
44.91201811;-0.335202157
44.95173528;0.064991863
44.95166978;0.034028946
44.92580587;-0.309105575
44.95305137;0.049572655
38.83933823;-7.632467498
38.66003371;-8.590254616
43.90285008;23.85288396
38.65508401;-8.619728677
43.40391519;27.16232694
38.68169367;-8.497262548
43.39900676;27.1935545
43.65336188;25.65943449
43.33477713;27.60228565
38.91043007;-7.217581472
38.65232846;-8.596039635
43.87805338;23.95901644
38.83762076;-7.646203726
38.84226908;-7.545953723
43.67958739;25.36398014
38.66006497;-8.580142379
43.38120201;27.21079485
38.64750694;-8.649139879
43.67542547;25.46373526
43.57344743;26.11434758
43.09891976;11.49539172
43.08755563;11.80302618
44.92775104;-0.6256181
43.09781133;11.81876871
44.92121894;-0.639732172
38.82983546;-7.463646507
43.09942862;11.40086161
44.95266788;-0.403155882
38.77581956;-7.905528415
43.1022285;11.84630785
44.98713941;0.00937878
43.53235311;26.26287302
38.91498295;-7.203769592
43.09437514;11.86884694
43.34384476;27.38300978
38.85709011;-7.505033544
43.2700033;27.81092937
43.66420359;25.41164506
38.93484107;-7.07637855
43.3602696;27.31526287
43.43076073;26.91215907
48.87954328;16.64473134
48.86144418;16.94901091
38.84178857;-7.523148222
47.56402099;17.59705766
48.904121;16.3901539
48.91591148;16.15508999
38.86862381;-7.38151321
47.63245179;16.6871286
48.85020232;17.31254438
38.663816;-8.452179848
43.36533551;27.23472483
47.57291412;17.59473366
48.92271272;16.13244116
38.66931767;-8.420600891
43.26115484;27.79813496
47.57646373;17.6259729
38.85789191;-7.435591209
43.2572463;27.87198835
47.57026227;17.73275668
43.37032608;27.19316953
44.94720073;-0.462346381
43.1127206;11.75480824
44.93037885;-0.649091948
43.11512288;11.35257132
44.99082886;-0.028321411
48.85586062;16.92668131
43.13189527;11.76687209
44.97856429;-0.165342672
48.85180476;16.98436877
43.12238998;10.56544815
44.98645354;-0.150215421
48.86421977;16.77965177
44.94058033;-0.606732572
48.88585326;16.49686729
44.95269401;0.008907795
38.84259093;-7.028255209
44.91657003;-0.510370508
47.59347481;17.6137364
38.50204213;-8.788922719
44.89634974;-0.444997772
47.65110059;16.63829362
38.64275754;-8.134351956
47.60171952;17.61430926
38.76259374;-7.465831836
47.64807397;16.60129531
38.62441577;-8.269846582
38.65220249;-8.132838535
47.66970172;16.62958697
38.47704682;-9.040757953
38.76529157;-7.52225827
48.84587166;16.94876193
48.84830592;16.90670081
48.86531625;16.62029889
48.88939966;16.22835875
47.53138521;17.73737519
48.83231501;17.25165287
47.60563651;16.63589829
48.86687095;16.67167488
47.54769813;17.60534795
47.61175316;16.54112839
48.86908208;16.75342055
44.9755098;0.038825417
44.97502012;0.106646337
44.97320882;-0.046712842
48.85429054;16.68692273
44.97109972;0.005439208
44.94715792;-0.382964009
48.8913361;16.26429725
44.98704981;0.041465286
48.85890603;16.66796286
38.7744035;-7.493613115
38.48171696;-9.025043837
44.97930862;-0.030061567
43.16468821;11.89962038
43.15818552;11.81999904
43.17773662;11.7654173
43.18702847;10.60830345
43.17608292;12.2168599
43.18369059;11.65291323
47.61623824;16.59813198
43.18545535;11.75455286
43.71666993;25.30599543
47.61551003;16.55045458
43.19151644;11.37015986
43.51212181;26.62752523
47.55513186;17.64285692
43.70544875;25.38159328
47.61918607;16.57250823
43.43499531;27.132325
47.62015256;16.74032998
47.62053739;16.63815634
43.42082904;27.12676229
43.34053352;27.58366326
43.59405349;26.13039866
43.7636533;25.01317903
43.91963132;23.9462944
43.72886098;25.26551376
43.19200403;11.69566497
43.19232639;11.67329345
43.13416727;12.01513148
43.15224569;10.58944076
43.11927263;11.81850029
43.13944822;11.80064208
38.52186085;-8.948219574
43.13344302;12.19190359
38.56606329;-8.711828912
43.14534948;12.00870265
43.7340957;27.39191839
38.67649374;-8.151007956
43.13673233;12.28788865
44.17983968;24.53782548
38.72781382;-7.8820102
44.19431627;24.50731124
38.79372253;-7.526101163
44.05650755;25.41233996
38.80896665;-7.429962848
44.19084563;24.52967948
38.73846648;-7.877573795
43.9994611;25.81803436
38.56243029;-8.756395319
44.09877856;25.18720125
44.30779691;23.53401317
38.68136394;-8.118508954
38.64716023;-8.294307283
44.26503127;23.89058551
44.09208095;25.10627434
43.14327345;12.25310339
43.14432101;11.91832083
43.16375579;11.31209077
38.86112918;-7.046656096
38.77083187;-7.54314819
44.00773469;25.58035315
38.77394855;-7.509519492
44.05558729;25.24536388
38.78707934;-7.44524634
44.14710664;24.65296502
38.72060266;-7.859798885
44.30003508;23.49357305
38.77761413;-7.539240938
44.30177772;23.53562012
38.56528273;-8.694842672
43.92873769;26.10648629
38.83342348;-7.237157668
44.03207656;25.40002206
43.85994667;26.5644759
38.65206084;-8.159765108
43.95992128;25.88122082
44.08523194;25.00799445
38.80002028;-7.464254836
44.09862925;25.22855721
44.10265675;25.19597961
43.99094063;25.98029771
44.20479071;24.51216688
44.08998604;25.3211265
44.12569116;25.04520524
43.98054537;25.96949358
44.22183774;24.34059764
44.20077688;24.50098069
44.28099913;23.90584038
43.80544595;26.49968104
44.25504931;23.44949039
44.19322541;23.9015905
43.9813634;25.43937627
43.9931725;25.3282758
43.9076912;25.94765516
44.12774063;24.46124906
38.70670333;-3.547086621
38.70951515;-3.536196472
38.68909675;-3.695815282
43.71313717;27.16251797
44.13149917;24.45337285
44.18903632;24.01477304
43.97926967;25.2803566
44.24647734;23.41561814
44.18802659;23.80320606
44.24330122;23.43290846
43.91451456;25.75216672
43.9901276;25.21920618
38.70337544;-3.434464223
38.70101178;-3.470689168
38.71472742;-3.355134944
38.67819868;-3.672940793
38.69591586;-3.412045497
38.67912259;-3.686052475
38.72759708;-3.354364861
43.96149469;25.46931541
44.23372974;23.54329421
44.17515133;24.00082131
43.90502893;25.83507053
44.00282592;25.42958912
43.75209031;27.03858498
43.98445233;25.63589051
43.97632108;25.64928269
44.18752644;24.28962568
43.84992878;26.50906105
43.95338076;25.87949434
44.06601835;25.12688613
38.70148193;-3.529376174
38.70782165;-3.452342076
38.72865977;-3.38881903
44.05592039;25.06730812
44.1554965;24.55323571
44.19711344;23.9979715
43.97589963;25.45298721
44.22963557;23.7824841
43.92333685;25.83346834
44.0388189;25.10715255
43.92508556;25.87649192
44.14456173;24.43125849
44.12689766;24.5816124
43.99687872;25.4704113
43.96975833;25.62835266
43.73106124;26.40419918
44.18409719;23.31317902
43.75695116;26.26683543
43.43724032;28.16554563
43.89449626;25.35421408
44.16251335;23.59888535
43.95861503;25.04616098
43.90425498;25.43950229
43.95243385;25.06831475
43.87397552;25.65491693
38.87734049;35.3833779
38.86739206;35.40238722
39.20454012;34.15114829
38.76523612;35.74389471
39.17031065;34.29965124
38.81365433;35.63134306
39.02667209;34.76765407
38.85152524;35.40186419
38.79428582;35.66758121
38.86868473;35.37134264
44.15903313;23.91550421
43.85155793;26.05082572
44.00658801;25.01836765
43.95110539;25.32038431
43.8931246;25.47256857
46.27767183;7.008481215
46.17050562;4.571768221
46.25946809;6.214926533
46.18891497;4.537984376
39.00152297;34.74779928
38.94819582;34.94018754
38.81413001;35.44817405
38.7619875;35.6573435
38.99888756;34.8116251
39.05369349;34.58518451
38.99067124;34.85256569
43.77693846;26.57505788
43.88822965;25.79550636
43.86441382;26.0508576
44.23504888;23.48937876
38.72045638;35.70813004
46.27251198;6.22515389
46.29172756;6.999920527
43.89814509;25.80297318
38.88680485;35.14490136
46.20654217;4.669102529
38.88954444;35.11262107
46.30106395;6.997349312
46.20932718;4.653715673
46.30498826;6.978103414
44.21027278;23.29346729
43.86578673;25.71491681
43.88389207;25.67355985
43.43208043;28.32134977
46.13787893;4.586476096
46.1270646;4.608367049
46.13910812;4.572790818
40.70824949;17.77809838
35.06487439;26.14388798
40.54920549;19.71324623
40.30342924;21.85090633
43.8866588;25.64867658
44.16105061;23.76096726
43.45192538;28.35624776
44.19464545;23.59332921
46.2312381;6.254384973
43.62817983;27.37041268
46.2556848;7.013007969
43.85837161;25.9112885
46.21669751;6.025229011
46.23439639;6.223068736
46.26817004;7.025465307
46.1628898;4.594050017
46.24589027;6.24865018
39.23336082;34.13937866
39.01347384;34.98052241
38.88806653;35.50190034
38.9012737;35.40840486
38.91783548;35.42302623
39.31638059;33.73978777
38.88646114;35.39967311
38.9733949;35.07179957
39.22142172;34.14935014
38.79757881;35.75059014
46.22000387;4.735953169
38.80041308;34.79500222
46.28979482;6.241561097
38.8918044;34.46126498
46.16971111;4.68236098
46.29469711;6.316190488
38.90453957;34.41622834
46.22238792;4.643257774
38.67594588;35.21512793
38.76224823;34.98374106
38.70487511;35.25019092
38.85131239;34.64761738
38.87060307;34.68561455
38.91332917;34.51210933
38.72244468;35.25315998
38.65207345;35.49944275
38.72970964;34.97742167
38.71918416;35.00013182
38.74148108;34.90945406
38.85649302;34.49771082
38.72724591;34.99046404
38.89847538;34.40020464
38.74515869;34.94264491
38.75123513;34.98506458
46.1777041;7.240786223
38.8670204;34.47107113
46.07474232;4.568443646
38.73260514;35.05920281
38.66664208;35.303778
46.04825367;4.616364927
46.03864432;4.652822111
46.0556267;4.552429638
46.14998985;7.194010211
46.06645509;4.65921786
46.15265015;7.133562022
46.16688747;7.223160326
46.07207928;4.691149593
38.70934609;35.60801273
38.78300169;35.37638585
38.71740248;35.58607111
38.78615277;35.39069082
38.66806025;35.81806536
38.97214307;34.7257172
38.98755705;34.65499315
38.80119081;35.37556345
38.80383661;35.36857959
38.83362665;35.15733669
38.78177059;35.35808882
38.87841081;34.74409771
38.83564602;34.84026362
46.10978542;4.559720179
46.08041027;4.632423552
38.76896961;35.24029787
39.12198803;33.86592087
38.72000657;35.42534805
38.7536365;35.26276188
38.90608634;34.77176107
38.93531722;34.63710921
38.87109892;34.96803219
38.80734919;35.13074038
46.11531869;4.580979796
46.11422259;4.697773654
38.65815809;35.57895305
46.18395165;6.003284863
46.12060183;4.563788518
46.09495513;3.91958001
46.18889827;6.017419281
46.22813494;7.014338052
46.19272228;5.985402125
46.13650698;6.047556726
46.10787391;4.567020111
46.1492632;6.047218281
46.0912618;4.914387444
46.20375485;7.273260928
46.15491275;6.085285407
46.167921;6.068562961
46.16527629;5.97469704
46.10075306;4.575531951
46.1018224;4.605123021
45.34019084;-0.429805448
45.28140479;-0.869115188
45.36135385;-0.237486063
45.30139781;-0.843335596
45.32990061;-0.57679847
45.33220352;-0.554346448
45.41068911;0.232501945
45.35829007;-0.265572859
45.31327425;-0.625111501
45.29224261;-0.588069593
40.58560769;34.12815958
40.58235419;34.12493582
37.17353218;38.14607795
36.96948987;38.79479368
37.18544946;38.19552556
37.16678224;38.20251638
45.2668218;-0.59506126
45.30273101;-0.265209156
45.26537071;-0.608918874
45.27119416;-0.506975221
45.34526395;0.164553698
37.29100932;37.28200062
45.24457326;-0.837732151
36.98445154;38.13393724
45.28388583;-0.534865701
37.01663109;38.24541056
36.88313616;38.65593609
37.53157946;36.81338584
37.16709205;37.91421045
45.28770109;-0.523212776
45.27772452;-0.605004246
45.30245841;-0.375764285
37.15508539;37.36970579
37.13135321;37.25334918
37.22447129;37.24457237
37.35815803;36.76610352
37.1824925;37.4167196
45.27476492;-0.257272602
45.24141469;-0.519783913
45.20561804;-0.78884269
45.21291363;-0.858897388
45.24536995;-0.601731547
45.24163362;-0.624807608
40.15410026;35.99373275
40.30080597;35.27363732
40.45959519;35.04440809
40.4664283;34.96392694
40.46620778;35.02773801
45.22345938;-0.832960261
45.28578149;-0.238403704
45.2864992;-0.333689213
45.25476892;-0.577165434
45.31470942;-0.448705965
45.26681091;-0.906485618
45.37032556;0.031430597
45.27218454;-0.896192235
45.32012288;-0.505472259
45.33979545;-0.287237249
45.31605055;-0.583201422
45.34723741;-0.250861562
45.30930352;-0.471047373
45.35383682;-0.215325369
45.24799671;-0.789240082
45.32822773;-0.14438451
45.28236123;-0.553104645
45.3238783;-0.22784073
45.27027119;-0.788243487
45.31680846;-0.294366532
45.26596818;-0.872576475
45.30185915;-0.508094923
45.31510312;-0.369202874
45.29902275;-0.536423042
45.12293762;-0.476058557
45.074457;-0.762844957
45.12085341;-0.411191287
49.1172674;16.7521575
49.04331228;17.34952755
49.07909264;17.53833308
